Time,Value
12:33:30,15299
12:33:30,14421
12:33:30,11188
12:33:30,12752
12:33:30,19686
12:33:30,22994
12:33:30,31046
12:33:30,40681
12:33:30,43604
12:33:30,41107
12:33:30,34797
12:33:30,22925
12:33:30,9907
12:33:30,3911
12:33:30,261
12:33:30,-5372
12:33:30,-10508
12:33:30,-10421
12:33:30,-5513
12:33:30,827
12:33:30,18661
12:33:30,33996
12:33:30,38199
12:33:30,46033
12:33:30,51061
12:33:30,49942
12:33:30,47175
12:33:30,38263
12:33:30,22736
12:33:30,8940
12:33:30,-9193
12:33:30,-17729
12:33:30,-10667
12:33:30,-7853
12:33:30,-8679
12:33:30,-10822
12:33:30,1098
12:33:30,23615
12:33:30,35445
12:33:30,40588
12:33:30,43160
12:33:30,37209
12:33:30,27446
12:33:30,22575
12:33:30,17572
12:33:30,10052
12:33:30,4494
12:33:31,3135
12:33:31,-3294
12:33:31,-14770
12:33:31,-14719
12:33:31,-10819
12:33:31,-9334
12:33:31,183
12:33:31,12370
12:33:31,20217
12:33:31,29995
12:33:31,40885
12:33:31,45840
12:33:31,47164
12:33:31,47273
12:33:31,43722
12:33:31,35934
12:33:31,30674
12:33:31,25887
12:33:31,14807
12:33:31,4276
12:33:31,-1510
12:33:31,-7953
12:33:31,-11792
12:33:31,-7210
12:33:31,-714
12:33:31,6136
12:33:31,15597
12:33:31,22510
12:33:31,25631
12:33:31,29693
12:33:31,35442
12:33:31,37598
12:33:31,33425
12:33:31,27137
12:33:31,18254
12:33:31,5801
12:33:31,-506
12:33:31,-760
12:33:31,454
12:33:31,6926
12:33:31,15966
12:33:31,21372
12:33:31,24536
12:33:31,32847
12:33:31,44187
12:33:31,49976
12:33:31,49474
12:33:31,42148
12:33:31,29344
12:33:31,16293
12:33:31,9240
12:33:31,3178
12:33:31,-10421
12:33:31,-13920
12:33:31,-405
12:33:31,8712
12:33:31,6431
12:33:31,9790
12:33:31,19204
12:33:31,19130
12:33:31,18043
12:33:31,19417
12:33:31,16878
12:33:31,18670
12:33:31,22066
12:33:31,23577
12:33:31,31379
12:33:31,40864
12:33:31,44179
12:33:31,41095
12:33:31,30996
12:33:31,16008
12:33:31,442
12:33:31,-7832
12:33:31,-7051
12:33:31,-6943
12:33:31,-5114
12:33:31,-331
12:33:31,340
12:33:31,3151
12:33:31,13064
12:33:31,24039
12:33:31,32785
12:33:31,45134
12:33:31,51887
12:33:31,45132
12:33:31,37744
12:33:31,25504
12:33:31,12691
12:33:31,7437
12:33:31,-89
12:33:31,-1193
12:33:31,3023
12:33:31,527
12:33:31,-8188
12:33:31,-15573
12:33:31,-5969
12:33:31,16377
12:33:31,33533
12:33:31,40326
12:33:32,40750
12:33:32,33674
12:33:32,22936
12:33:32,20115
12:33:32,22149
12:33:32,19389
12:33:32,12063
12:33:32,4590
12:33:32,-3381
12:33:32,-9009
12:33:32,-10506
12:33:32,-10660
12:33:32,-9851
12:33:32,-3408
12:33:32,8079
12:33:32,15134
12:33:32,23763
12:33:32,36793
12:33:32,45068
12:33:32,51352
12:33:32,56421
12:33:32,52234
12:33:32,39430
12:33:32,28330
12:33:32,21290
12:33:32,11646
12:33:32,1911
12:33:32,-1602
12:33:32,-5436
12:33:32,-11126
12:33:32,-9605
12:33:32,-801
12:33:32,9708
12:33:32,21643
12:33:32,31186
12:33:32,34551
12:33:32,35385
12:33:32,34460
12:33:32,28373
12:33:32,20334
12:33:32,18420
12:33:32,18949
12:33:32,14652
12:33:32,9353
12:33:32,6313
12:33:32,2575
12:33:32,1288
12:33:32,6795
12:33:32,13318
12:33:32,18849
12:33:32,26463
12:33:32,30908
12:33:32,32093
12:33:32,38210
12:33:32,46285
12:33:32,46004
12:33:32,38114
12:33:32,28616
12:33:32,16576
12:33:32,3406
12:33:32,-2426
12:33:32,-7895
12:33:32,-17082
12:33:32,-10963
12:33:32,7332
12:33:32,12276
12:33:32,6297
12:33:32,13488
12:33:32,25025
12:33:32,22562
12:33:32,21985
12:33:32,24634
12:33:32,20100
12:33:32,20794
12:33:32,27834
12:33:32,34098
12:33:32,39547
12:33:32,41557
12:33:32,36738
12:33:32,27105
12:33:32,17728
12:33:32,7467
12:33:32,-1785
12:33:32,-2576
12:33:32,1749
12:33:32,3035
12:33:32,563
12:33:32,-481
12:33:32,777
12:33:32,3781
12:33:32,13242
12:33:32,25764
12:33:32,34951
12:33:32,41950
12:33:32,46210
12:33:32,44037
12:33:32,38940
12:33:32,30019
12:33:32,20110
12:33:32,8596
12:33:33,-4702
12:33:33,-5360
12:33:33,-4635
12:33:33,-10916
12:33:33,-16169
12:33:33,-15497
12:33:33,-1049
12:33:33,20928
12:33:33,35372
12:33:33,40248
12:33:33,42694
12:33:33,37993
12:33:33,27649
12:33:33,22176
12:33:33,18302
12:33:33,10177
12:33:33,-464
12:33:33,-6323
12:33:33,-7125
12:33:33,-7402
12:33:33,-3286
12:33:33,3555
12:33:33,6211
12:33:33,9697
12:33:33,18181
12:33:33,24427
12:33:33,27987
12:33:33,35340
12:33:33,41313
12:33:33,39705
12:33:33,35786
12:33:33,32426
12:33:33,26604
12:33:33,19414
12:33:33,15499
12:33:33,11752
12:33:33,4291
12:33:33,1952
12:33:33,5782
12:33:33,7665
12:33:33,11853
12:33:33,20538
12:33:33,28039
12:33:33,33831
12:33:33,36280
12:33:33,31165
12:33:33,22553
12:33:33,17860
12:33:33,13551
12:33:33,7158
12:33:33,5377
12:33:33,6214
12:33:33,2308
12:33:33,-2234
12:33:33,1020
12:33:33,8824
12:33:33,15424
12:33:33,23857
12:33:33,31069
12:33:33,32854
12:33:33,35372
12:33:33,41822
12:33:33,47632
12:33:33,47563
12:33:33,41228
12:33:33,27223
12:33:33,11229
12:33:33,1509
12:33:33,-3427
12:33:33,-6227
12:33:33,-13384
12:33:33,-19062
12:33:33,-9938
12:33:33,7218
12:33:33,11186
12:33:33,6908
12:33:33,13043
12:33:33,22520
12:33:33,29309
12:33:33,32871
12:33:33,33432
12:33:33,32796
12:33:33,32347
12:33:33,34193
12:33:33,37562
12:33:33,39496
12:33:33,37650
12:33:33,30908
12:33:33,19646
12:33:33,4975
12:33:33,-7625
12:33:33,-8256
12:33:33,-11469
12:33:33,-15933
12:33:33,-5241
12:33:33,4144
12:33:33,6493
12:33:33,12437
12:33:33,22491
12:33:33,30846
12:33:34,39115
12:33:34,46122
12:33:34,45693
12:33:34,40280
12:33:34,36698
12:33:34,30210
12:33:34,16058
12:33:34,8593
12:33:34,611
12:33:34,-5920
12:33:34,2181
12:33:34,6659
12:33:34,-378
12:33:34,-10084
12:33:34,-9433
12:33:34,6041
12:33:34,24846
12:33:34,34126
12:33:34,34597
12:33:34,29456
12:33:34,22961
12:33:34,23798
12:33:34,24298
12:33:34,23914
12:33:34,23337
12:33:34,11931
12:33:34,-579
12:33:34,-7378
12:33:34,-14081
12:33:34,-15405
12:33:34,-10046
12:33:34,-548
12:33:34,9395
12:33:34,16289
12:33:34,25097
12:33:34,33522
12:33:34,38826
12:33:34,45979
12:33:34,48406
12:33:34,39072
12:33:34,29198
12:33:34,25649
12:33:34,20244
12:33:34,12717
12:33:34,8535
12:33:34,4613
12:33:34,-904
12:33:34,-2343
12:33:34,2966
12:33:34,7447
12:33:34,10983
12:33:34,21450
12:33:34,28887
12:33:34,26217
12:33:34,23879
12:33:34,21599
12:33:34,14703
12:33:34,10468
12:33:34,11940
12:33:34,12574
12:33:34,9753
12:33:34,6898
12:33:34,4775
12:33:34,2461
12:33:34,5642
12:33:34,14450
12:33:34,21631
12:33:34,28528
12:33:34,37484
12:33:34,44720
12:33:34,49013
12:33:34,50987
12:33:34,46203
12:33:34,34272
12:33:34,23468
12:33:34,14387
12:33:34,5629
12:33:34,1958
12:33:34,-5940
12:33:34,-15890
12:33:34,-8580
12:33:34,5991
12:33:34,8740
12:33:34,4891
12:33:34,10569
12:33:34,17640
12:33:34,15193
12:33:34,19643
12:33:34,28976
12:33:34,32121
12:33:34,30492
12:33:34,30151
12:33:34,32933
12:33:34,33060
12:33:34,37087
12:33:34,43750
12:33:34,41187
12:33:34,29656
12:33:34,19419
12:33:34,10625
12:33:35,1596
12:33:35,387
12:33:35,-668
12:33:35,-7964
12:33:35,-11414
12:33:35,-11725
12:33:35,-10523
12:33:35,1165
12:33:35,19940
12:33:35,37445
12:33:35,51369
12:33:35,59097
12:33:35,58452
12:33:35,45449
12:33:35,32548
12:33:35,27906
12:33:35,16456
12:33:35,6980
12:33:35,6603
12:33:35,-1861
12:33:35,-18770
12:33:35,-29641
12:33:35,-23296
12:33:35,-5764
12:33:35,12875
12:33:35,27888
12:33:35,32558
12:33:35,30460
12:33:35,31323
12:33:35,34409
12:33:35,34208
12:33:35,33629
12:33:35,29845
12:33:35,18036
12:33:35,6275
12:33:35,-4005
12:33:35,-15442
12:33:35,-18282
12:33:35,-11168
12:33:35,-2455
12:33:35,6438
12:33:35,12883
12:33:35,21377
12:33:35,28376
12:33:35,33172
12:33:35,45174
12:33:35,49656
12:33:35,47684
12:33:35,46787
12:33:35,37223
12:33:35,25915
12:33:35,20121
12:33:35,12995
12:33:35,5463
12:33:35,1027
12:33:35,-2931
12:33:35,-9319
12:33:35,-12463
12:33:35,-4176
12:33:35,8390
12:33:35,19290
12:33:35,29718
12:33:35,34467
12:33:35,29893
12:33:35,24534
12:33:35,21628
12:33:35,16927
12:33:35,14539
12:33:35,16213
12:33:35,13570
12:33:35,8427
12:33:35,10256
12:33:35,13246
12:33:35,16628
12:33:35,24854
12:33:35,32649
12:33:35,32462
12:33:35,27625
12:33:35,27987
12:33:35,26577
12:33:35,24278
12:33:35,27943
12:33:35,30247
12:33:35,19352
12:33:35,-1607
12:33:35,-10395
12:33:35,2254
12:33:35,17219
12:33:35,19386
12:33:35,22145
12:33:35,21417
12:33:35,10351
12:33:35,6774
12:33:35,8324
12:33:35,7697
12:33:35,11810
12:33:35,17265
12:33:35,22241
12:33:35,31811
12:33:35,40548
12:33:36,45931
12:33:36,50892
12:33:36,48184
12:33:36,34784
12:33:36,17930
12:33:36,423
12:33:36,-16850
12:33:36,-28411
12:33:36,-29795
12:33:36,-24522
12:33:36,-16037
12:33:36,-1538
12:33:36,17339
12:33:36,32299
12:33:36,43592
12:33:36,52756
12:33:36,57565
12:33:36,55005
12:33:36,49594
12:33:36,42094
12:33:36,22460
12:33:36,8334
12:33:36,-1487
12:33:36,-13733
12:33:36,-21453
12:33:36,-32097
12:33:36,-30574
12:33:36,-13867
12:33:36,5607
12:33:36,19236
12:33:36,21721
12:33:36,21818
12:33:36,27943
12:33:36,34719
12:33:36,37302
12:33:36,39634
12:33:36,36126
12:33:36,24052
12:33:36,11827
12:33:36,817
12:33:36,-12559
12:33:36,-21985
12:33:36,-24871
12:33:36,-23135
12:33:36,-13199
12:33:36,3731
12:33:36,20629
12:33:36,33524
12:33:36,45732
12:33:36,54553
12:33:36,55448
12:33:36,53252
12:33:36,50133
12:33:36,41117
12:33:36,29391
12:33:36,21036
12:33:36,9079
12:33:36,-5980
12:33:36,-13553
12:33:36,-14760
12:33:36,-15069
12:33:36,-10493
12:33:36,1007
12:33:36,11645
12:33:36,18652
12:33:36,26830
12:33:36,33585
12:33:36,35350
12:33:36,36375
12:33:36,34175
12:33:36,23077
12:33:36,12007
12:33:36,5896
12:33:36,-58
12:33:36,257
12:33:36,7378
12:33:36,14835
12:33:36,22951
12:33:36,32980
12:33:36,39364
12:33:36,37053
12:33:36,33850
12:33:36,33923
12:33:36,32149
12:33:36,29104
12:33:36,29819
12:33:36,19555
12:33:36,-3967
12:33:36,-11443
12:33:36,85
12:33:36,7038
12:33:36,4905
12:33:36,10703
12:33:36,13015
12:33:36,3363
12:33:36,4500
12:33:36,12754
12:33:36,19399
12:33:36,29265
12:33:36,36089
12:33:37,37484
12:33:37,38987
12:33:37,41232
12:33:37,41703
12:33:37,38756
12:33:37,33677
12:33:37,23545
12:33:37,5774
12:33:37,-9099
12:33:37,-16991
12:33:37,-23024
12:33:37,-20100
12:33:37,-7923
12:33:37,2918
12:33:37,13892
12:33:37,27153
12:33:37,37996
12:33:37,46823
12:33:37,56469
12:33:37,61119
12:33:37,56257
12:33:37,43517
12:33:37,25598
12:33:37,10409
12:33:37,-5561
12:33:37,-16545
12:33:37,-11296
12:33:37,-5597
12:33:37,-6679
12:33:37,-13879
12:33:37,-16234
12:33:37,1369
12:33:37,25139
12:33:37,37779
12:33:37,38963
12:33:37,34788
12:33:37,27800
12:33:37,22043
12:33:37,20812
12:33:37,23022
12:33:37,23871
12:33:37,19122
12:33:37,11574
12:33:37,-1133
12:33:37,-18436
12:33:37,-26297
12:33:37,-22139
12:33:37,-11570
12:33:37,6345
12:33:37,26235
12:33:37,39665
12:33:37,46608
12:33:37,51584
12:33:37,53847
12:33:37,52644
12:33:37,49569
12:33:37,42356
12:33:37,29719
12:33:37,15013
12:33:37,2125
12:33:37,-10784
12:33:37,-19465
12:33:37,-16154
12:33:37,-8174
12:33:37,-1026
12:33:37,9227
12:33:37,17200
12:33:37,19711
12:33:37,24006
12:33:37,32043
12:33:37,37420
12:33:37,37673
12:33:37,35476
12:33:37,26758
12:33:37,13814
12:33:37,5039
12:33:37,308
12:33:37,-3347
12:33:37,-4110
12:33:37,1377
12:33:37,7756
12:33:37,13137
12:33:37,24299
12:33:37,39334
12:33:37,48743
12:33:37,51842
12:33:37,50174
12:33:37,39542
12:33:37,27091
12:33:37,18338
12:33:37,11843
12:33:37,4396
12:33:37,-6652
12:33:37,-9411
12:33:37,1202
12:33:37,7961
12:33:37,2249
12:33:37,5237
12:33:37,14305
12:33:37,13052
12:33:38,12339
12:33:38,15192
12:33:38,19485
12:33:38,24148
12:33:38,26130
12:33:38,32105
12:33:38,40998
12:33:38,44067
12:33:38,44512
12:33:38,41603
12:33:38,27893
12:33:38,9018
12:33:38,-2939
12:33:38,-7011
12:33:38,-7471
12:33:38,-3709
12:33:38,1249
12:33:38,1609
12:33:38,884
12:33:38,6606
12:33:38,17391
12:33:38,30230
12:33:38,44730
12:33:38,53379
12:33:38,52153
12:33:38,45808
12:33:38,38307
12:33:38,24687
12:33:38,12813
12:33:38,6939
12:33:38,-5469
12:33:38,-7160
12:33:38,-802
12:33:38,-5385
12:33:38,-15123
12:33:38,-17289
12:33:38,-371
12:33:38,22156
12:33:38,36059
12:33:38,39924
12:33:38,33659
12:33:38,21662
12:33:38,14408
12:33:38,13143
12:33:38,10926
12:33:38,11440
12:33:38,11136
12:33:38,3453
12:33:38,-5520
12:33:38,-9917
12:33:38,-9528
12:33:38,-3845
12:33:38,7077
12:33:38,17891
12:33:38,22825
12:33:38,27151
12:33:38,33431
12:33:38,35911
12:33:38,38773
12:33:38,43879
12:33:38,42537
12:33:38,32191
12:33:38,22296
12:33:38,16089
12:33:38,9822
12:33:38,7843
12:33:38,10136
12:33:38,8660
12:33:38,4260
12:33:38,3075
12:33:38,3632
12:33:38,4757
12:33:38,11352
12:33:38,22690
12:33:38,29323
12:33:38,29786
12:33:38,27827
12:33:38,23150
12:33:38,19453
12:33:38,19216
12:33:38,19893
12:33:38,17546
12:33:38,11301
12:33:38,4076
12:33:38,-2686
12:33:38,-2344
12:33:38,7157
12:33:38,16703
12:33:38,26123
12:33:38,37815
12:33:38,46990
12:33:38,49903
12:33:38,49048
12:33:38,44280
12:33:38,31565
12:33:38,20361
12:33:38,12978
12:33:38,4566
12:33:38,-5890
12:33:38,-16680
12:33:39,-15735
12:33:39,-1500
12:33:39,12315
12:33:39,14966
12:33:39,18131
12:33:39,23325
12:33:39,18649
12:33:39,12049
12:33:39,12127
12:33:39,16127
12:33:39,20290
12:33:39,23808
12:33:39,28014
12:33:39,34744
12:33:39,38222
12:33:39,41102
12:33:39,44322
12:33:39,36515
12:33:39,19451
12:33:39,3892
12:33:39,-5923
12:33:39,-13086
12:33:39,-13968
12:33:39,-6632
12:33:39,-1014
12:33:39,1576
12:33:39,7760
12:33:39,13013
12:33:39,16762
12:33:39,27780
12:33:39,40931
12:33:39,48958
12:33:39,51002
12:33:39,47336
12:33:39,34526
12:33:39,20242
12:33:39,12670
12:33:39,1307
12:33:39,-1062
12:33:39,6320
12:33:39,1150
12:33:39,-14518
12:33:39,-23779
12:33:39,-12901
12:33:39,8200
12:33:39,27454
12:33:39,40911
12:33:39,43293
12:33:39,33537
12:33:39,22620
12:33:39,20094
12:33:39,16841
12:33:39,15272
12:33:39,16543
12:33:39,11215
12:33:39,1995
12:33:39,-6499
12:33:39,-11741
12:33:39,-11753
12:33:39,-3522
12:33:39,9974
12:33:39,20461
12:33:39,27042
12:33:39,32019
12:33:39,35495
12:33:39,39110
12:33:39,44899
12:33:39,47488
12:33:39,43503
12:33:39,38438
12:33:39,30723
12:33:39,16865
12:33:39,4445
12:33:39,-1634
12:33:39,-5228
12:33:39,-7823
12:33:39,-6013
12:33:39,-892
12:33:39,5549
12:33:39,14301
12:33:39,24296
12:33:39,32621
12:33:39,37939
12:33:39,40355
12:33:39,34555
12:33:39,23972
12:33:39,19072
12:33:39,12824
12:33:39,3502
12:33:39,1836
12:33:39,1867
12:33:39,-2811
12:33:39,-4895
12:33:39,-1684
12:33:39,4449
12:33:39,13457
12:33:39,27847
12:33:39,40810
12:33:39,44760
12:33:39,48785
12:33:40,53568
12:33:40,49702
12:33:40,40177
12:33:40,29801
12:33:40,14936
12:33:40,-1459
12:33:40,-9583
12:33:40,-11831
12:33:40,-20930
12:33:40,-27010
12:33:40,-11126
12:33:40,12848
12:33:40,22492
12:33:40,24509
12:33:40,30496
12:33:40,29715
12:33:40,23196
12:33:40,20152
12:33:40,19384
12:33:40,18950
12:33:40,19382
12:33:40,20577
12:33:40,23168
12:33:40,31238
12:33:40,34688
12:33:40,33072
12:33:40,33733
12:33:40,29169
12:33:40,17588
12:33:40,5545
12:33:40,-732
12:33:40,-3306
12:33:40,-3977
12:33:40,-783
12:33:40,3473
12:33:40,3983
12:33:40,6950
12:33:40,15865
12:33:40,24943
12:33:40,36871
12:33:40,49138
12:33:40,51270
12:33:40,44377
12:33:40,37394
12:33:40,26723
12:33:40,15117
12:33:40,2569
12:33:40,-9157
12:33:40,-7744
12:33:40,-4638
12:33:40,-7819
12:33:40,-16251
12:33:40,-17195
12:33:40,2940
12:33:40,28769
12:33:40,45542
12:33:40,53834
12:33:40,52304
12:33:40,38016
12:33:40,22782
12:33:40,14393
12:33:40,7629
12:33:40,1526
12:33:40,-790
12:33:40,-2948
12:33:40,-9931
12:33:40,-13961
12:33:40,-9303
12:33:40,-158
12:33:40,10875
12:33:40,19596
12:33:40,23417
12:33:40,27301
12:33:40,32549
12:33:40,36814
12:33:40,40213
12:33:40,45743
12:33:40,49966
12:33:40,42941
12:33:40,27287
12:33:40,13387
12:33:40,4288
12:33:40,-2066
12:33:40,-4556
12:33:40,-3888
12:33:40,-4660
12:33:40,-4103
12:33:40,-120
12:33:40,6385
12:33:40,19427
12:33:40,36626
12:33:40,46488
12:33:40,47158
12:33:40,45204
12:33:40,38458
12:33:40,25367
12:33:40,14932
12:33:40,10812
12:33:40,5205
12:33:40,-1911
12:33:41,-4017
12:33:41,-3007
12:33:41,-591
12:33:41,5236
12:33:41,13569
12:33:41,21556
12:33:41,29078
12:33:41,35238
12:33:41,36032
12:33:41,37052
12:33:41,43007
12:33:41,44291
12:33:41,38405
12:33:41,31329
12:33:41,22416
12:33:41,11372
12:33:41,1632
12:33:41,-1971
12:33:41,-4352
12:33:41,-13282
12:33:41,-11714
12:33:41,2867
12:33:41,10832
12:33:41,11078
12:33:41,13809
12:33:41,20799
12:33:41,20451
12:33:41,17804
12:33:41,20608
12:33:41,19100
12:33:41,16986
12:33:41,20008
12:33:41,25046
12:33:41,34100
12:33:41,43834
12:33:41,47301
12:33:41,43376
12:33:41,32178
12:33:41,16347
12:33:41,3672
12:33:41,-1159
12:33:41,-3859
12:33:41,-7894
12:33:41,-7197
12:33:41,-2049
12:33:41,-160
12:33:41,2544
12:33:41,13800
12:33:41,27397
12:33:41,40016
12:33:41,50894
12:33:41,53506
12:33:41,47365
12:33:41,39657
12:33:41,29984
12:33:41,17589
12:33:41,7697
12:33:41,-5892
12:33:41,-14187
12:33:41,-12653
12:33:41,-12828
12:33:41,-15030
12:33:41,-17329
12:33:41,-5509
12:33:41,18728
12:33:41,37678
12:33:41,50316
12:33:41,54063
12:33:41,44656
12:33:41,33963
12:33:41,29932
12:33:41,23038
12:33:41,8982
12:33:41,-6131
12:33:41,-17447
12:33:41,-25751
12:33:41,-28850
12:33:41,-22556
12:33:41,-11637
12:33:41,1964
12:33:41,18319
12:33:41,28531
12:33:41,32977
12:33:41,37976
12:33:41,42765
12:33:41,44242
12:33:41,44577
12:33:41,45633
12:33:41,40684
12:33:41,29671
12:33:41,18392
12:33:41,8238
12:33:41,-581
12:33:41,-4117
12:33:41,-3006
12:33:41,-3522
12:33:41,-2794
12:33:41,3627
12:33:41,12744
12:33:41,22236
12:33:42,32755
12:33:42,40809
12:33:42,40075
12:33:42,34854
12:33:42,28925
12:33:42,20163
12:33:42,14424
